BASKET_NUM                      ,HSHD_NUM        ,PURCHASE_,PRODUCT_NUM                     ,     SPEND,     UNITS,STORE_R,  WEEK_NUM,YEAR
71407,916,30-MAR-20,2546556,1.76,2,WEST   ,13,2020
56543,183,24-NOV-19,2617251,5.99,1,EAST   ,47,2019
12060,2575,21-NOV-18,761405,2.5,1,WEST   ,46,2018
2276,3635,04-SEP-18,4853472,3.99,1,SOUTH  ,35,2018
40551,401,13-JUL-19,772835,1.98,2,CENTRAL,27,2019
41338,438,20-JUL-19,986034,3.39,1,CENTRAL,28,2019
57643,4766,02-DEC-19,5282782,3.99,1,WEST   ,48,2019
27247,2541,28-MAR-19,101278,1.29,1,WEST   ,12,2019
50634,4836,06-OCT-19,643033,3.29,1,SOUTH  ,40,2019
8315,2756,22-OCT-18,985535,3.99,1,CENTRAL,42,2018
49751,1446,28-SEP-19,86299,1.99,1,SOUTH  ,38,2019
63600,4809,21-JAN-20,1091213,1.89,1,CENTRAL,3,2020
83046,3267,24-JUL-20,8979,2.78,2,EAST   ,29,2020
8000,4453,20-OCT-18,100128,1.25,1,SOUTH  ,41,2018
58678,720,11-DEC-19,2965064,7.99,1,CENTRAL,49,2019
58014,1012,06-DEC-19,7220280,6.99,1,EAST   ,48,2019
28269,2291,05-APR-19,644232,3.99,1,SOUTH  ,13,2019
5488,3889,30-SEP-18,4084230,31.96,2,SOUTH  ,39,2018
49176,3904,24-SEP-19,4133290,3.99,1,EAST   ,38,2019
79290,3758,17-JUN-20,5107273,1.49,1,SOUTH  ,24,2020
81297,616,06-JUL-20,375538,3.39,1,CENTRAL,27,2020
7590,3800,17-OCT-18,5902046,0.0,1,CENTRAL,41,2018
72501,1245,10-APR-20,100140,3.4,2,EAST   ,14,2020
42987,655,03-AUG-19,5800668,1.99,1,CENTRAL,30,2019
20684,3672,31-JAN-19,367180,3.39,1,EAST   ,4,2019
4823,4414,25-SEP-18,101210,2.89,1,CENTRAL,38,2018
22216,2442,13-FEB-19,2267712,1.69,1,WEST   ,6,2019
1269,4171,27-AUG-18,3072223,3.0,2,EAST   ,34,2018
324,815,19-AUG-18,1387849,15.72,2,CENTRAL,33,2018
12785,2066,27-NOV-18,551091,1.69,1,CENTRAL,47,2018
5653,991,01-OCT-18,6789817,2.69,1,EAST   ,39,2018
65363,1632,06-FEB-20,101683,0.99,1,WEST   ,5,2020
2305,60,04-SEP-18,98325,3.98,2,EAST   ,35,2018
40717,3551,14-JUL-19,5538952,6.55,5,SOUTH  ,28,2019
46797,2345,03-SEP-19,679222,1.19,1,WEST   ,35,2019
54704,2575,09-NOV-19,7139926,3.69,1,WEST   ,44,2019
44293,4458,13-AUG-19,7042475,3.99,1,SOUTH  ,32,2019
16306,1448,26-DEC-18,5092022,4.58,2,SOUTH  ,51,2018
81443,3214,08-JUL-20,7212472,7.49,1,SOUTH  ,27,2020
53245,2433,27-OCT-19,6482420,3.98,2,WEST   ,43,2019
41486,1729,21-JUL-19,4625478,3.99,1,CENTRAL,29,2019
32143,1241,06-MAY-19,5987701,2.0,1,EAST   ,18,2019
35566,3904,03-JUN-19,7741,5.0,2,EAST   ,22,2019
26072,1265,17-MAR-19,6469458,1.99,1,EAST   ,11,2019
40555,1895,14-JUL-19,86109,2.59,1,EAST   ,28,2019
35558,4037,02-JUN-19,5480266,17.79,1,EAST   ,22,2019
19736,1122,24-JAN-19,3718578,0.88,1,EAST   ,3,2019
69537,1437,13-MAR-20,388300,2.89,1,WEST   ,10,2020
29302,3246,14-APR-19,8493,0.79,1,SOUTH  ,15,2019
83912,3820,01-AUG-20,7119208,5.99,1,CENTRAL,30,2020
9884,616,05-NOV-18,5051814,6.99,1,CENTRAL,44,2018
21793,361,09-FEB-19,5107276,1.88,1,SOUTH  ,5,2019
82975,4745,23-JUL-20,365529,1.0,1,WEST   ,29,2020
68727,514,07-MAR-20,3781030,0.68,1,CENTRAL,9,2020
21493,2780,07-FEB-19,1178202,5.49,1,WEST   ,5,2019
24320,422,03-MAR-19,76603,0.99,1,CENTRAL,9,2019
10569,4498,10-NOV-18,543924,1.0,1,WEST   ,44,2018
18558,682,13-JAN-19,5003150,4.56,1,CENTRAL,2,2019
74474,1265,01-MAY-20,7302998,4.99,1,EAST   ,17,2020
62675,2371,13-JAN-20,7055204,8.0,2,WEST   ,2,2020
79350,1034,18-JUN-20,85676,3.49,1,EAST   ,24,2020
81582,1195,12-JUL-20,2801665,4.4,1,EAST   ,28,2020
36576,1786,10-JUN-19,99714,1.49,1,WEST   ,23,2019
27597,2986,31-MAR-19,1028895,1.99,1,SOUTH  ,13,2019
59390,4745,17-DEC-19,5313705,2.49,1,WEST   ,50,2019
71876,3467,04-APR-20,2749139,10.0,1,SOUTH  ,13,2020
8786,3314,27-OCT-18,5290835,5.35,1,SOUTH  ,42,2018
42824,3964,02-AUG-19,5071209,1.58,2,WEST   ,30,2019
62776,117,14-JAN-20,4624312,0.87,1,EAST   ,2,2020
84327,3988,05-AUG-20,7352930,4.59,1,CENTRAL,31,2020
74724,1632,04-MAY-20,4330326,29.99,1,WEST   ,18,2020
19144,4713,19-JAN-19,5107274,1.99,1,SOUTH  ,2,2019
31582,1470,01-MAY-19,6446823,1.99,1,CENTRAL,17,2019
83053,1770,24-JUL-20,894258,1.8,3,CENTRAL,29,2020
41457,764,22-JUL-19,318521,1.79,1,CENTRAL,29,2019
25938,4987,17-MAR-19,5524749,4.99,1,CENTRAL,11,2019
33518,1631,17-MAY-19,93943,0.59,1,WEST   ,19,2019
28601,1473,08-APR-19,102722,5.08,2,WEST   ,14,2019
82846,1699,21-JUL-20,101642,4.49,1,EAST   ,29,2020
24456,2652,04-MAR-19,2267712,1.64,1,WEST   ,9,2019
59635,2004,19-DEC-19,778302,7.98,2,EAST   ,50,2019
55113,2756,11-NOV-19,74113,4.99,1,CENTRAL,45,2019
21684,2442,09-FEB-19,4494179,2.99,1,WEST   ,5,2019
55463,3964,15-NOV-19,1066908,1.98,2,WEST   ,45,2019
8718,779,26-OCT-18,98373,2.89,1,CENTRAL,42,2018
14836,2654,15-DEC-18,5290799,4.04,1,WEST   ,49,2018
9782,4457,04-NOV-18,9082,1.69,1,SOUTH  ,44,2018
36870,3687,13-JUN-19,761845,1.67,1,SOUTH  ,23,2019
7796,1437,18-OCT-18,559479,1.49,1,WEST   ,41,2018
80532,184,30-JUN-20,975007,2.49,1,EAST   ,26,2020
25875,2630,16-MAR-19,1019027,7.99,1,CENTRAL,10,2019
40984,525,17-JUL-19,6762267,4.99,1,CENTRAL,28,2019
60091,3893,23-DEC-19,1091217,3.33,2,SOUTH  ,51,2019
7282,2707,14-OCT-18,5782890,2.5,1,EAST   ,41,2018
48301,3969,16-SEP-19,98849,2.99,1,SOUTH  ,37,2019
30575,1652,23-APR-19,632491,1.57,1,CENTRAL,16,2019
46228,1895,30-AUG-19,88715,0.79,1,EAST   ,34,2019
73976,4809,26-APR-20,3775717,2.19,1,CENTRAL,17,2020
13186,159,02-DEC-18,5385668,3.79,1,EAST   ,48,2018
24948,616,08-MAR-19,5449215,4.49,1,CENTRAL,9,2019
81221,3881,06-JUL-20,3947762,3.19,1,SOUTH  ,27,2020
49170,53,23-SEP-19,93810,1.5,1,EAST   ,38,2019
37147,4836,15-JUN-19,789790,3.99,1,SOUTH  ,23,2019
70435,242,21-MAR-20,7329032,15.99,1,EAST   ,11,2020
19599,4078,22-JAN-19,5962421,0.96,1,EAST   ,3,2019
25773,3672,16-MAR-19,5874240,1.29,1,EAST   ,10,2019
79153,4836,16-JUN-20,6786356,2.99,1,SOUTH  ,24,2020
1272,2320,27-AUG-18,4625932,2.29,1,WEST   ,34,2018
75998,4836,16-MAY-20,6843721,1.33,2,SOUTH  ,19,2020
82822,453,21-JUL-20,7099615,18.99,1,EAST   ,29,2020
73720,1404,24-APR-20,1360309,5.5,1,SOUTH  ,16,2020
18667,3655,13-JAN-19,2554129,7.98,2,SOUTH  ,2,2019
84862,2780,11-AUG-20,882787,35.98,2,WEST   ,32,2020
85091,3840,13-AUG-20,777744,1.67,1,EAST   ,32,2020
65229,3893,05-FEB-20,5982327,1.79,1,SOUTH  ,5,2020
5083,4982,27-SEP-18,94573,0.5,1,WEST   ,38,2018
70299,2512,19-MAR-20,1412779,6.7,1,WEST   ,11,2020
77695,1924,02-JUN-20,6789817,3.49,1,SOUTH  ,22,2020
18040,2531,09-JAN-19,1091439,5.0,4,WEST   ,1,2019
73657,3358,23-APR-20,96715,9.39,1,SOUTH  ,16,2020
70154,4725,18-MAR-20,3670290,2.67,1,CENTRAL,11,2020
268,4778,19-AUG-18,787578,2.89,1,WEST   ,33,2018
39623,3004,05-JUL-19,3751726,2.5,1,SOUTH  ,26,2019
21698,3267,09-FEB-19,6510011,4.39,1,EAST   ,5,2019
57252,3977,30-NOV-19,1023718,2.63,1,EAST   ,47,2019
64848,1885,02-FEB-20,986053,3.99,1,SOUTH  ,5,2020
29791,1308,17-APR-19,1028887,2.5,1,SOUTH  ,15,2019
81163,2512,05-JUL-20,94807,2.78,2,WEST   ,27,2020
70962,1904,25-MAR-20,84766,2.19,1,EAST   ,12,2020
41416,2762,21-JUL-19,6260476,3.89,1,WEST   ,29,2019
38460,4713,26-JUN-19,6559033,0.37,1,SOUTH  ,25,2019
32045,2780,04-MAY-19,5064293,1.0,1,WEST   ,17,2019
61178,4766,31-DEC-19,2286677,3.98,2,WEST   ,52,2019
9400,1120,01-NOV-18,786559,3.58,2,EAST   ,43,2018
8038,4085,21-OCT-18,101153,3.52,4,CENTRAL,42,2018
37120,2629,15-JUN-19,698501,4.29,1,WEST   ,23,2019
71731,3582,03-APR-20,102673,6.0,2,SOUTH  ,13,2020
58970,2291,14-DEC-19,6581961,6.99,1,SOUTH  ,49,2019
34460,1885,24-MAY-19,3072075,3.0,1,SOUTH  ,20,2019
67291,2512,23-FEB-20,2837977,6.59,1,WEST   ,8,2020
60751,4778,28-DEC-19,7115354,9.99,1,WEST   ,51,2019
17608,3496,06-JAN-19,191049,6.38,2,SOUTH  ,1,2019
10508,4594,09-NOV-18,6818551,11.99,1,WEST   ,44,2018
85283,1631,15-AUG-20,1091209,8.66,2,WEST   ,32,2020
18416,1308,12-JAN-19,5878634,0.79,1,SOUTH  ,1,2019
84528,3232,07-AUG-20,6743727,11.99,1,EAST   ,31,2020
82343,4078,17-JUL-20,2617245,1.5,1,EAST   ,28,2020
72477,2541,10-APR-20,6996587,1.59,1,WEST   ,14,2020
26174,4713,19-MAR-19,4552227,2.09,1,SOUTH  ,11,2019
82535,1990,19-JUL-20,4692619,1.91,1,CENTRAL,29,2020
8067,183,21-OCT-18,277417,2.29,1,EAST   ,42,2018
22807,682,18-FEB-19,99714,1.49,1,CENTRAL,7,2019
72299,1275,08-APR-20,551287,1.79,1,EAST   ,14,2020
38739,2512,29-JUN-19,601262,7.98,2,WEST   ,25,2019
41224,4603,20-JUL-19,8505,2.47,1,WEST   ,28,2019
49863,1270,30-SEP-19,638561,4.99,1,CENTRAL,39,2019
6725,3442,10-OCT-18,8516,0.97,1,SOUTH  ,40,2018
78385,4078,08-JUN-20,8485,3.58,2,EAST   ,23,2020
17965,459,09-JAN-19,6498879,29.99,1,CENTRAL,1,2019
5397,183,30-SEP-18,1023718,0.71,1,EAST   ,39,2018
18381,982,10-JAN-19,94305,1.58,2,EAST   ,1,2019
74639,3904,03-MAY-20,7190039,2.5,1,EAST   ,18,2020
44079,2512,11-AUG-19,5480420,2.99,1,WEST   ,32,2019
36963,4214,14-JUN-19,7048373,2.99,1,CENTRAL,23,2019
68665,4414,06-MAR-20,100043,2.5,1,CENTRAL,9,2020
62057,1770,07-JAN-20,4632866,5.93,1,CENTRAL,1,2020
43771,1632,09-AUG-19,99325,2.99,1,WEST   ,31,2019
58845,801,13-DEC-19,8989,1.49,1,CENTRAL,49,2019
46133,1404,29-AUG-19,536235,3.98,2,SOUTH  ,34,2019
59568,789,18-DEC-19,1351311,4.8,1,CENTRAL,50,2019
69068,2291,09-MAR-20,6944012,16.99,1,SOUTH  ,10,2020
32964,1437,12-MAY-19,6886555,3.79,1,WEST   ,19,2019
35445,4218,01-JUN-19,890400,3.99,1,EAST   ,21,2019
26232,3243,18-MAR-19,3670038,0.89,1,SOUTH  ,11,2019
51630,991,13-OCT-19,5352688,6.49,1,EAST   ,41,2019
16678,4836,30-DEC-18,1360414,13.72,1,SOUTH  ,52,2018
73667,3800,23-APR-20,3740385,1.79,1,CENTRAL,16,2020
37250,2200,17-JUN-19,505598,9.49,1,WEST   ,24,2019
41606,4085,22-JUL-19,559516,1.99,1,CENTRAL,29,2019
2562,651,06-SEP-18,894272,2.79,1,CENTRAL,35,2018
84745,453,09-AUG-20,249266,22.99,1,EAST   ,32,2020
76092,3904,17-MAY-20,4581326,2.99,1,EAST   ,20,2020
45012,242,18-AUG-19,7024689,5.49,1,EAST   ,33,2019
51264,4264,11-OCT-19,89574,0.79,1,EAST   ,40,2019
15334,4159,19-DEC-18,5295706,3.58,2,SOUTH  ,50,2018
65340,1895,06-FEB-20,6779643,2.99,1,EAST   ,5,2020
34771,991,27-MAY-19,7042461,2.0,2,EAST   ,21,2019
70030,2573,17-MAR-20,638612,13.49,1,WEST   ,11,2020
39124,1034,01-JUL-19,513325,2.49,1,EAST   ,26,2019
22240,3820,13-FEB-19,698485,2.79,1,CENTRAL,6,2019
16603,3319,29-DEC-18,5340650,1.99,1,EAST   ,51,2018
26365,4078,20-MAR-19,84882,1.79,1,EAST   ,11,2019
71522,2745,31-MAR-20,1418973,3.01,1,WEST   ,13,2020
69554,184,13-MAR-20,8066,0.73,1,EAST   ,10,2020
45734,2519,25-AUG-19,4734398,2.49,1,WEST   ,34,2019
7531,2406,17-OCT-18,6467796,2.49,1,WEST   ,41,2018
70600,1187,22-MAR-20,9058,0.52,1,EAST   ,12,2020
12965,1797,29-NOV-18,1363475,13.31,1,CENTRAL,47,2018
48027,3840,13-SEP-19,84775,4.38,2,EAST   ,36,2019
42110,3784,27-JUL-19,8503,1.6,4,CENTRAL,29,2019
60745,1492,28-DEC-19,85799,1.5,1,EAST   ,51,2019
42280,2150,28-JUL-19,973382,14.99,1,EAST   ,30,2019
19566,3486,22-JAN-19,89983,1.18,2,SOUTH  ,3,2019
74465,616,01-MAY-20,5453489,6.49,1,CENTRAL,17,2020
35566,3904,03-JUN-19,773487,9.98,2,EAST   ,22,2019
74400,2454,30-APR-20,4385685,5.39,1,CENTRAL,17,2020
46496,401,01-SEP-19,6732157,1.79,1,CENTRAL,35,2019
17961,779,09-JAN-19,678745,2.5,1,CENTRAL,1,2019
48631,4713,19-SEP-19,377760,5.37,1,SOUTH  ,37,2019
60358,2756,24-DEC-19,4811392,7.66,1,CENTRAL,51,2019
16613,4851,29-DEC-18,5176017,1.99,1,CENTRAL,51,2018
79350,1034,18-JUN-20,86018,2.34,1,EAST   ,24,2020
14823,4603,15-DEC-18,5107280,1.98,2,WEST   ,49,2018
24567,2629,05-MAR-19,5107280,1.99,1,WEST   ,9,2019
74426,2573,01-MAY-20,781371,4.19,1,WEST   ,17,2020
84681,3895,08-AUG-20,4712549,1.29,1,SOUTH  ,31,2020
51608,2986,13-OCT-19,7007695,1.59,1,SOUTH  ,41,2019
71510,159,31-MAR-20,650821,0.99,1,EAST   ,13,2020
21936,2617,11-FEB-19,97584,1.49,1,WEST   ,6,2019
39476,4065,05-JUL-19,72602,2.0,2,EAST   ,26,2019
52978,3044,25-OCT-19,513200,4.29,1,EAST   ,42,2019
51557,2102,14-OCT-19,100940,3.29,1,SOUTH  ,41,2019
12347,1492,24-NOV-18,5948850,3.99,1,EAST   ,46,2018
48175,2512,15-SEP-19,207052,2.0,2,WEST   ,37,2019
66864,2555,20-FEB-20,3792647,2.49,1,WEST   ,7,2020
17065,1446,01-JAN-19,92929,0.99,1,SOUTH  ,52,2019
58983,438,14-DEC-19,321415,2.0,1,CENTRAL,49,2019
55719,3186,17-NOV-19,4448403,5.29,1,CENTRAL,46,2019
65448,3672,07-FEB-20,778260,2.0,1,EAST   ,5,2020
63286,3014,19-JAN-20,778302,3.99,1,SOUTH  ,3,2020
551,4606,21-AUG-18,8512,0.72,1,WEST   ,33,2018
21423,210,07-FEB-19,2154803,2.19,1,EAST   ,5,2019
45741,4857,25-AUG-19,3989707,4.0,2,CENTRAL,34,2019
58757,2780,12-DEC-19,5606892,2.79,1,WEST   ,49,2019
58227,60,08-DEC-19,88715,0.69,1,EAST   ,49,2019
57133,4745,27-NOV-19,1123642,9.99,1,WEST   ,47,2019
52986,1308,26-OCT-19,100653,4.99,1,SOUTH  ,42,2019
55531,2264,16-NOV-19,761794,4.33,1,SOUTH  ,45,2019
11120,151,14-NOV-18,6489569,2.5,1,EAST   ,45,2018
80123,631,26-JUN-20,5038614,4.99,1,CENTRAL,25,2020
20002,4857,26-JAN-19,5347310,0.99,1,CENTRAL,3,2019
2785,2986,09-SEP-18,71987,1.0,1,SOUTH  ,36,2018
47471,2022,09-SEP-19,96251,1.99,1,SOUTH  ,36,2019
32596,4458,10-MAY-19,2948577,2.98,1,SOUTH  ,18,2019
41266,3840,19-JUL-19,306482,3.56,4,EAST   ,28,2019
11463,210,17-NOV-18,102673,5.98,2,EAST   ,45,2018
19827,1120,24-JAN-19,103044,8.99,1,EAST   ,3,2019
58108,3687,06-DEC-19,1444652,5.79,1,SOUTH  ,48,2019
40162,1786,11-JUL-19,3685298,0.77,1,WEST   ,27,2019
62092,184,08-JAN-20,6221864,3.99,1,EAST   ,1,2020
472,3635,20-AUG-18,3740395,2.28,2,SOUTH  ,33,2018
68615,2435,06-MAR-20,98849,2.99,1,WEST   ,9,2020
56479,2756,23-NOV-19,101350,2.99,1,CENTRAL,46,2019
20962,3904,02-FEB-19,513494,1.25,1,EAST   ,4,2019
72537,3267,11-APR-20,84844,0.79,1,EAST   ,14,2020
23695,4085,25-FEB-19,1215561,12.99,1,CENTRAL,8,2019
67052,3111,22-FEB-20,6513148,2.99,1,SOUTH  ,7,2020
47339,4420,08-SEP-19,4315107,1.79,1,EAST   ,36,2019
29918,2291,19-APR-19,6351929,6.39,1,SOUTH  ,15,2019
71513,2573,31-MAR-20,6626421,1.5,1,WEST   ,13,2020
55770,4604,16-NOV-19,7119680,7.99,1,WEST   ,45,2019
1874,183,01-SEP-18,1023718,1.09,1,EAST   ,34,2018
61571,2507,04-JAN-20,984263,4.59,1,WEST   ,52,2020
15300,1270,19-DEC-18,2766117,2.99,1,CENTRAL,50,2018
4534,1885,23-SEP-18,5295709,1.5,1,SOUTH  ,38,2018
68814,1308,07-MAR-20,72479,2.99,1,SOUTH  ,9,2020
54315,1949,06-NOV-19,4475074,2.12,1,WEST   ,44,2019
71097,4005,27-MAR-20,4718995,5.0,5,WEST   ,12,2020
29341,3940,14-APR-19,3955719,22.98,2,EAST   ,15,2019
71109,984,27-MAR-20,100940,3.29,1,EAST   ,12,2020
57577,1470,03-DEC-19,4751905,2.0,2,CENTRAL,48,2019
73213,453,18-APR-20,7006887,4.99,1,EAST   ,15,2020
13856,2225,07-DEC-18,89126,2.39,1,SOUTH  ,48,2018
6795,3314,11-OCT-18,1167900,1.88,1,SOUTH  ,40,2018
70925,1885,25-MAR-20,72020,2.0,2,SOUTH  ,12,2020
30454,2011,22-APR-19,89313,2.19,1,EAST   ,16,2019
21408,2572,06-FEB-19,6836288,3.59,1,WEST   ,5,2019
68751,4420,08-MAR-20,698102,1.99,1,EAST   ,10,2020
16857,3243,30-DEC-18,8494,2.35,1,SOUTH  ,52,2018
15368,3800,18-DEC-18,709846,3.99,1,CENTRAL,50,2018
5974,2575,05-OCT-18,1338841,23.48,2,WEST   ,39,2018
4756,1473,24-SEP-18,2246188,4.99,1,WEST   ,38,2018
57909,1526,05-DEC-19,4747962,7.99,1,CENTRAL,48,2019
84756,4809,09-AUG-20,84775,3.39,1,CENTRAL,32,2020
32422,1261,08-MAY-19,8492,3.58,1,CENTRAL,18,2019
65303,2019,06-FEB-20,496603,4.29,1,SOUTH  ,5,2020
75485,1554,10-MAY-20,5699437,0.79,1,EAST   ,19,2020
61104,1631,31-DEC-19,101655,1.59,1,WEST   ,52,2019
41455,1873,22-JUL-19,5369829,2.99,1,CENTRAL,29,2019
83614,4878,29-JUL-20,84878,1.19,1,EAST   ,30,2020
8046,2453,21-OCT-18,3946893,0.53,1,WEST   ,42,2018
14282,1192,09-DEC-18,104296,5.99,1,EAST   ,49,2018
49036,1102,22-SEP-19,5469564,5.29,1,EAST   ,38,2019
41907,3551,25-JUL-19,95836,3.98,2,SOUTH  ,29,2019
41067,3819,19-JUL-19,86371,0.99,1,SOUTH  ,28,2019
20377,2575,27-JAN-19,75884,5.99,1,WEST   ,4,2019
21840,3889,10-FEB-19,5224050,5.99,1,SOUTH  ,6,2019
41765,4836,24-JUL-19,353419,0.89,1,SOUTH  ,29,2019
36646,4293,11-JUN-19,5618860,2.19,1,SOUTH  ,23,2019
43345,2066,06-AUG-19,784023,2.99,1,CENTRAL,31,2019
18104,4005,10-JAN-19,95767,1.58,2,WEST   ,1,2019
65216,2244,04-FEB-20,7180317,5.49,1,CENTRAL,5,2020
41436,632,21-JUL-19,7055477,2.61,1,CENTRAL,29,2019
63748,1873,24-JAN-20,7046054,2.99,1,CENTRAL,3,2020
66965,991,20-FEB-20,710000,1.0,1,EAST   ,7,2020
50339,3049,03-OCT-19,6577730,5.14,1,SOUTH  ,39,2019
31921,1895,04-MAY-19,1166107,14.99,1,EAST   ,17,2019
30804,183,25-APR-19,586900,3.99,1,EAST   ,16,2019
45392,1795,22-AUG-19,7019866,1.77,1,WEST   ,33,2019
80363,438,27-JUN-20,102543,3.49,1,CENTRAL,25,2020
48923,1885,22-SEP-19,1103538,2.99,1,SOUTH  ,38,2019
16246,1748,23-DEC-18,4004065,4.58,2,WEST   ,51,2018
83075,1102,24-JUL-20,6777988,1.99,1,EAST   ,29,2020
24315,992,03-MAR-19,4141808,2.67,3,EAST   ,9,2019
32324,4982,07-MAY-19,5633208,13.99,1,WEST   ,18,2019
22625,2780,17-FEB-19,8478,1.78,2,WEST   ,7,2019
46489,992,31-AUG-19,4605023,1.78,2,EAST   ,34,2019
35184,1020,31-MAY-19,6476474,2.99,1,EAST   ,21,2019
22539,1241,15-FEB-19,125877,3.66,1,EAST   ,6,2019
4387,2762,21-SEP-18,3974221,3.49,1,WEST   ,37,2018
42281,1265,28-JUL-19,7135852,6.65,1,EAST   ,30,2019
47314,422,07-SEP-19,93582,0.69,1,CENTRAL,35,2019
26842,2391,24-MAR-19,789823,5.97,3,WEST   ,12,2019
19863,3819,25-JAN-19,6106274,0.88,1,SOUTH  ,3,2019
71440,308,30-MAR-20,6001071,3.49,1,EAST   ,13,2020
38787,1861,29-JUN-19,8507,0.49,1,CENTRAL,25,2019
63319,1433,20-JAN-20,276924,1.96,4,WEST   ,3,2020
50201,1277,02-OCT-19,5785239,1.39,1,CENTRAL,39,2019
79972,159,24-JUN-20,1350732,7.22,1,EAST   ,25,2020
47612,4757,10-SEP-19,1146176,6.99,1,SOUTH  ,36,2019
66655,4078,17-FEB-20,827879,4.37,1,EAST   ,7,2020
70521,2200,20-MAR-20,5419667,1.0,1,WEST   ,11,2020
14994,1195,16-DEC-18,5307273,3.99,1,EAST   ,50,2018
29947,4458,19-APR-19,5989773,1.0,1,SOUTH  ,15,2019
16857,3243,30-DEC-18,5155353,3.19,1,SOUTH  ,52,2018
47517,3442,08-SEP-19,1230286,4.5,1,SOUTH  ,36,2019
33719,1437,19-MAY-19,5290844,3.2,1,WEST   ,20,2019
37898,3603,22-JUN-19,5107276,1.99,1,SOUTH  ,24,2019
76700,2436,23-MAY-20,585391,6.99,1,WEST   ,20,2020
23771,2200,26-FEB-19,96098,1.33,1,WEST   ,8,2019
4726,3551,24-SEP-18,95712,2.79,1,SOUTH  ,38,2018
59442,3904,17-DEC-19,85041,1.25,1,EAST   ,50,2019
74004,1885,26-APR-20,4333169,2.29,1,SOUTH  ,17,2020
9664,916,03-NOV-18,6606902,1.99,1,WEST   ,43,2018
26654,1290,22-MAR-19,5150409,1.99,1,CENTRAL,11,2019
28335,2391,06-APR-19,2760163,2.99,1,WEST   ,13,2019
71964,2541,04-APR-20,267961,2.79,1,WEST   ,13,2020
33665,4719,18-MAY-19,1388054,4.47,1,CENTRAL,19,2019
48814,2780,20-SEP-19,4782715,0.5,1,WEST   ,37,2019
20948,4065,02-FEB-19,5655595,3.79,1,EAST   ,4,2019
48127,682,14-SEP-19,100743,2.5,1,CENTRAL,36,2019
72377,438,10-APR-20,6719393,7.69,1,CENTRAL,14,2020
80015,2406,24-JUN-20,4490715,9.99,1,WEST   ,25,2020
14842,1187,15-DEC-18,6785534,5.0,2,EAST   ,49,2018
71297,2291,29-MAR-20,141922,1.99,1,SOUTH  ,13,2020
77846,2436,03-JUN-20,7196374,0.8,1,WEST   ,22,2020
65328,2175,06-FEB-20,6745331,19.99,1,WEST   ,5,2020
66238,3442,14-FEB-20,971590,2.69,1,SOUTH  ,6,2020
18624,1261,14-JAN-19,452939,0.0,1,CENTRAL,2,2019
40614,2780,14-JUL-19,5920483,2.0,2,WEST   ,28,2019
48742,4078,19-SEP-19,89348,3.5,1,EAST   ,37,2019
24818,3603,07-MAR-19,5773742,1.88,4,SOUTH  ,9,2019
19246,3785,19-JAN-19,9064,1.24,1,EAST   ,2,2019
38463,1532,26-JUN-19,2482038,1.99,1,WEST   ,25,2019
18920,1748,17-JAN-19,5871828,5.49,1,WEST   ,2,2019
61002,1652,30-DEC-19,4055193,1.25,1,CENTRAL,52,2019
56914,984,26-NOV-19,4726201,1.49,1,EAST   ,47,2019
8269,3003,23-OCT-18,99612,5.99,1,CENTRAL,42,2018
8805,2066,27-OCT-18,441634,2.99,1,CENTRAL,42,2018
7090,3785,12-OCT-18,1042353,3.69,1,EAST   ,40,2018
41999,2629,26-JUL-19,191323,2.0,1,WEST   ,29,2019
62835,1495,14-JAN-20,77298,1.0,1,CENTRAL,2,2020
18124,2639,10-JAN-19,5785105,0.69,1,WEST   ,1,2019
67227,2345,22-FEB-20,5785087,0.99,1,WEST   ,7,2020
25222,3014,10-MAR-19,5301761,3.99,1,SOUTH  ,10,2019
70164,422,18-MAR-20,694635,10.99,1,CENTRAL,11,2020
55686,183,17-NOV-19,4988499,1.79,1,EAST   ,46,2019
61563,4065,04-JAN-20,551331,1.0,1,EAST   ,52,2020
18280,2531,11-JAN-19,9178,0.59,1,WEST   ,1,2019
10805,2442,11-NOV-18,5330315,1.0,1,WEST   ,45,2018
55165,4171,12-NOV-19,6777537,0.99,1,EAST   ,45,2019
20962,3904,02-FEB-19,4148903,2.99,1,EAST   ,4,2019
53045,1195,27-OCT-19,101331,2.69,1,EAST   ,43,2019
19691,1990,23-JAN-19,847496,1.0,1,CENTRAL,3,2019
12542,845,26-NOV-18,72144,1.0,1,EAST   ,47,2018
39936,3243,09-JUL-19,6975949,29.85,1,SOUTH  ,27,2019
42518,4606,30-JUL-19,1352625,13.07,2,WEST   ,30,2019
27592,1797,31-MAR-19,5340634,2.5,2,CENTRAL,13,2019
56647,1448,24-NOV-19,6984665,0.79,1,SOUTH  ,47,2019
67368,2391,24-FEB-20,7125823,1.49,1,WEST   ,8,2020
11607,4506,18-NOV-18,5750400,7.99,1,SOUTH  ,46,2018
21777,4078,10-FEB-19,5301429,1.49,1,EAST   ,6,2019
4823,4414,25-SEP-18,96157,1.59,1,CENTRAL,38,2018
81398,4904,07-JUL-20,191217,1.29,1,CENTRAL,27,2020
40389,3842,12-JUL-19,6559033,0.37,1,SOUTH  ,27,2019
31367,1526,29-APR-19,101278,1.49,1,CENTRAL,17,2019
16613,4851,29-DEC-18,3946891,7.45,5,CENTRAL,51,2018
